show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s1133,movie,pirates of the caribbean: dead man's chest,gore verbinski,"johnny depp, orlando bloom, keira knightley, stellan skarsgård, bill nighy, jack davenport",united states,2019-11-12,2006,pg-13,152 min,"action-adventure, fantasy","captain jack sparrow must seize the ""dead man's chest"" to cheat death.",89,ds1133,152,min
s1134,movie,pirates of the caribbean: the curse of the black pearl,gore verbinski,"johnny depp, geoffrey rush, orlando bloom, keira knightley, jack davenport, kevin mcnally",united states,2019-11-12,2003,pg-13,144 min,"action-adventure, fantasy",jack sparrow and will turner partner to save the governor's daughter.,31,ds1134,144,min
s1135,tv show,pixar in real life,nan,nan,united states,2019-11-12,2019,tv-g,1 season,"anthology, comedy, family",characters and moments from pixar films are brought to life to the surprise of real people.,81,ds1135,1,season
s1136,movie,pixel perfect,mark dippé,"ricky ullman, leah pipes, spencer redford, chris williams, tania gunadi, porscha coleman",united states,2019-11-12,2004,tv-g,90 min,"comedy, coming of age, music",a techno whiz must protect his hologram from falling into the wrong hands.,37,ds1136,90,min
s1137,movie,planet of the birds,nan,rodd houston,nan,2019-11-12,2018,tv-pg,45 min,"animals & nature, documentary, family","tough and versatile, birds live in almost every habitat across the world.",12,ds1137,45,min
s1138,movie,pluto and the gopher,charles nichols,nan,united states,2019-11-12,1950,tv-pg,7 min,"animation, comedy, family",pluto tries to catch a gopher in minnie's garden. see details for advisory.,66,ds1138,7,min
s1139,movie,pluto's christmas tree,jack hannah,"jimmy macdonald, pinto colvig, clarence nash, ruth clifford, dessie miller",united states,2019-11-12,1952,tv-y7,7 min,"animation, family, kids",pluto and mickey bring home a special christmas tree. see details for advisory.,16,ds1139,7,min
s1140,movie,pluto's surprise package,charles nichols,nan,united states,2019-11-12,1949,tv-g,7 min,"animation, comedy, family","pluto tries to bring in the mail, but one parcel refuses to cooperate. see details for advisory.",28,ds1140,7,min
s1141,movie,pluto's sweater,charles nichols,nan,united states,2019-11-12,1949,tv-g,7 min,"animation, comedy, family",pluto hates the sweater that minnie knits for him. see details for advisory.,22,ds1141,7,min
s1142,movie,pocahontas,"mike gabriel, eric goldberg","irene bedard, judy kuhn, mel gibson, david ogden stiers, john kassir, russell means",united states,2019-11-12,1995,g,85 min,"action-adventure, animation, family",free-spirited pocahontas must find her own path.,40,ds1142,85,min
s1143,movie,pocahontas ii: journey to a new world,"bradley raymond, tom ellery","irene bedard, jim cummings, donal gibson, finola hughes, linda hunt, judy kuhn",united states,2019-11-12,1998,g,77 min,"action-adventure, animation, family",pocahontas sets sail for england and the allure of life in a new land.,79,ds1143,77,min
s1144,movie,pollyanna,david swift,"jane wyman, richard egan, karl malden, nancy olson, adolphe menjou, donald crisp",united states,2019-11-12,1960,g,135 min,"coming of age, drama, family","an orphan brings sunshine into the lives of everyone she meets, despite her stifling aunt.",56,ds1144,135,min
s1145,movie,pooh's grand adventure: the search for christopher robin,karl geurs,"jim cummings, john fiedler, ken sansom, andre stojka, peter cullen, brady bluhm",united states,2019-11-12,1997,tv-g,78 min,"action-adventure, animation, kids",pooh and his pals set off on an adventure to find their best friend.,64,ds1145,78,min
s1146,movie,pooh's heffalump movie,frank nissen,"jim cummings, john fiedler, nikita hopkins, kath soucie, ken sansom, peter cullen",united states,2019-11-12,2005,g,73 min,"action-adventure, animation, kids",pooh and his friends are shocked when roo befriends a playful heffalump.,69,ds1146,73,min
s1147,movie,presto,doug sweetland,nan,united states,2019-11-12,2008,g,5 min,"animation, family, kids",presto forgets to feed his rabbit one too many times.,37,ds1147,5,min
s1148,movie,princess protection program,allison liddi-brown,"demi lovato, selena gomez, nicholas braun, molly hagan, johnny rodriguez, jamie chung",united states,2019-11-12,2009,tv-g,90 min,"buddy, comedy, coming of age",royalty and roughing it collide when a princess moves in with a tomboy.,68,ds1148,90,min
s1149,movie,purl,kristen lester,"bret parker, emily davis, kelsey mann, austin madison, erik langley, michael daley",united states,2019-11-12,2019,pg,12 min,"animation, comedy, family",purl gets a job at a start-up and must decide how far is she willing to go to be accepted.,52,ds1149,12,min
s1150,tv show,quack pack,nan,"tony anselmo, james avery, brian cummings, e.g. daily, jeannie elias, pamela segall",united states,2019-11-12,1996,tv-y,1 season,"action-adventure, animation, comedy","this cartoon follows on from the 1980's cartoon ""ducktales"".",81,ds1150,1,season
s1151,movie,queen of katwe,mira nair,"david oyelowo, lupita nyong'o, madina nalwanga, martin kabanza, taryn kyaze, esther tebandeke",united states,2019-11-12,2016,pg,125 min,"biographical, drama, sports",a ugandan girl’s life changes forever when she discovers she has an amazing talent for chess.,13,ds1151,125,min
s1152,movie,quints,bill corcoran,"kimberly brown, daniel roebuck, elizabeth morehead, shadia simmons, jake epstein, vince corazza","canada, united states",2019-11-12,2000,tv-g,83 min,"comedy, coming of age",jamie is the center of attention until her mom gives birth to quintuplets.,48,ds1152,83,min
s1153,movie,ratatouille,brad bird,"patton oswalt, ian holm, lou romano, brian dennehy, peter sohn, peter o'toole",united states,2019-11-12,2007,g,111 min,"animation, comedy, family",a determined young rat dreams of becoming a french chef.,58,ds1153,111,min
s1154,movie,read it and weep,paul hoen,"kay panabaker, jason dolley, robin riker, tom virtue, alexandra krosney, danielle panabaker",united states,2019-11-12,2006,tv-g,85 min,"comedy, coming of age, drama",jamie's journal accidentally becomes a best-selling book.,8,ds1154,85,min
s1155,movie,ready to run,duwayne dunham,"krissy perez, jason dohring, lillian hurst, jon brazier, nestor serrano, theresa saldana","united states, new zealand",2019-11-12,2000,tv-g,89 min,"animals & nature, coming of age, family",corrie dreams of becoming a jockey despite her father's race-related death.,60,ds1155,89,min
s1156,movie,recess: all growed down,"howy parkins, chuck sheetz","rickey collins, jason davis, ashley johnson, myles jeffrey, andrew lawrence, ross malinger",united states,2019-11-12,2003,g,61 min,"animation, comedy, family",t.j. and the gang are captured by the kindergartners.,54,ds1156,61,min
s1157,movie,recess: school's out,chuck sheetz,"rickey collins, jason davis, ashely johnson, andy lawrence, courtland mead, pam segall","united states, japan",2019-11-12,2001,g,87 min,"animation, comedy, family",third street elementary students band together to save summer break.,41,ds1157,87,min
s1158,movie,recess: taking the 5th grade,howy parkins,"rickey collins, jason davis, myles jeffrey, ashley johnson, courtland mead, pamela adlon",united states,2019-11-12,2003,g,63 min,"animation, comedy, family",the gang graduates to the fifth grade but discovers some unwelcome changes.,53,ds1158,63,min
s1159,movie,red's dream,john lasseter,nan,united states,2019-11-12,1987,tv-g,4 min,"animation, drama, family","red, a unicycle, dreams that he steals the show.",44,ds1159,4,min
s1160,movie,remember the titans,boaz yakin,"denzel washington, will patton, donald faison, wood harris, ryan hurst, ethan suplee",united states,2019-11-12,2000,pg,114 min,"drama, historical, sports",an african-american coach leads a newly integrated high school football team in 1970s virginia.,51,ds1160,114,min
s1161,movie,rescue dog,charles nichols,nan,united states,2019-11-12,1947,tv-g,7 min,"animation, comedy, family",rescue dog pluto must deal with a playful seal pup. see details for advisory.,94,ds1161,7,min
s1162,movie,return from witch mountain,john hough,"bette davis, christopher lee, kim richards, ike eisenmann, jack soo, anthony james",united states,2019-11-12,1978,g,94 min,"action-adventure, family, science fiction",sinister masterminds manipulate a boy's supernatural powers for their own devious gain.,87,ds1162,94,min
s1163,movie,return to halloweentown,david jackson,"sara paxton, judith hoag, lucas grabeel, j. zimmerman, kristy wu, keone young",united states,2019-11-12,2006,tv-pg,89 min,"family, fantasy",marnie piper holds the key to witch university's ultimate secret.,35,ds1163,89,min
s1164,movie,return to oz,walter murch,"nicol williamson, jean marsh, piper laurie, matt clark, fairuza balk, michael sundin","united kingdom, united states",2019-11-12,1985,pg,110 min,"action-adventure, family, fantasy",dorothy battles the wicked princess mombi and the evil nome king to restore the emerald city.,85,ds1164,110,min
s1165,movie,richie rich's christmas wish,john murlowski,"david gallagher, eugene levy, keene curtis, jake richardson, martin mull, lesley warren",united states,2019-11-12,1998,g,85 min,"action-adventure, comedy, family",a wishing machine transports richie rich to an alternate universe.,59,ds1165,85,min
s1166,movie,right on track,duwayne dunham,"beverley mitchell, brie larson, marcus toji, jodi russell, jon lindstrom, ruby o'neil",united states,2019-11-12,2003,tv-g,88 min,"buddy, family, sports",two sisters fight for their place in male-dominated junior drag racing.,9,ds1166,88,min
s1167,movie,riley’s first date?,josh cooley,"lori alan, carlos alazraqui, lewis black, josh cooley, ben cox, kaitlyn dias",united states,2019-11-12,2015,g,8 min,"animation, comedy, coming of age",a boy shows up at riley's door.,41,ds1167,8,min
s1168,movie,rip girls,joyce chopra,"camilla belle, dwier brown, stacie hess, brian stark, jeanne mori, lauren sinclair","australia, united states",2019-11-12,2000,tv-g,87 min,"coming of age, drama",sydney questions a decision to sell her inherited hawaiian land.,30,ds1168,87,min
s1169,movie,robin hood,wolfgang reitherman,"roger miller, peter ustinov, terry-thomas , brian bedford, monica evans, phil harris",united states,2019-11-12,1973,g,85 min,"action-adventure, animation, family",disney's animated classic tale of england's legendary hero.,91,ds1169,85,min
s1170,tv show,rocky mountain animal rescue,nan,chopper bernet,united states,2019-11-12,2018,tv-pg,1 season,"animals & nature, docuseries, family",officers and vets in the pike's peak area of colorado handle thousands of animal emergencies a year.,11,ds1170,1,season
s1171,movie,rogue one: a star wars story,gareth edwards,"felicity jones, diego luna, ben mendelsohn, donnie yen, mads mikkelsen, alan tudyk",united states,2019-11-12,2016,pg-13,134 min,"action-adventure, science fiction",unlikely heroes band together to steal the plans to the death star.,13,ds1171,134,min
s1172,movie,roving mars,george butler,"paul newman, steve squyres, rob manning, dr. elachi, wayne lee",united states,2019-11-12,2006,g,41 min,"documentary, family",explore the surface of the red planet through the eyes of two nasa rovers.,23,ds1172,41,min
s1173,movie,ruby bridges,euzhan palcy,"penelope miller, kevin pollak, michael beach, jean kelly, peter james, patrika darbo",united states,2019-11-12,1998,tv-pg,90 min,"biographical, drama, historical",a little girl becomes the first african-american to integrate her school.,19,ds1173,90,min
s1174,movie,sacred planet,jon long,"robert redford, arapata mckay, tsaan ciqae, mae tui, cy peck jr., mutang urud","canada, malaysia, united states",2019-11-12,2004,g,47 min,"animals & nature, documentary, family",visit some of the most exotic and beautiful places still in existence.,68,ds1174,47,min
s1175,movie,saludos amigos,"bill roberts, jack kinney, ham luske",fred shields,united states,2019-11-12,1943,tv-pg,42 min,"animation, comedy, family",four animated shorts with donald duck and goofy are set to a samba beat. see details for advisory.,2,ds1175,42,min
s1176,movie,"sammy, the way-out seal",norman tokar,"jack carson, robert culp, patricia barry, elisabeth fraser, michael mcgreevey, billy mummy",united states,2019-11-12,1962,tv-g,43 min,"animals & nature, comedy, family",two young brothers adopt an injured seal…without telling their parents. see details for advisory.,34,ds1176,43,min
s1177,movie,sanjay's super team,sanjay patel,"brenton schraff, sunny attar, arun rao, jaquelynn herrera",united states,2019-11-12,2015,pg,7 min,"action-adventure, animation, family",young sanjay daydreams of hindu gods as superheroes.,43,ds1177,7,min
s1178,movie,santa paws 2: the santa pups,robert vince,"cheryl ladd, george newbern, pat finn, danny woodburn, obba babatunde, paul rae",united states,2019-11-12,2012,g,92 min,"fantasy, musical","when holiday spirit mysteriously begins to disappear, the santa pups race to save christmas.",52,ds1178,92,min
s1179,movie,santa's workshop,wilfred jackson,nan,united states,2019-11-12,1932,tv-g,7 min,"animation, family, fantasy",santa and his elves make toys to deliver on christmas eve see details for advisory.,31,ds1179,7,min
s1180,movie,saving mr. banks,john hancock,"emma thompson, tom hanks, colin farrell, paul giamatti, jason schwartzman, bradley whitford","united states, united kingdom, australia",2019-11-12,2013,pg-13,129 min,"biographical, drama, historical","discover the untold story behind walt disney's 20-year effort to bring ""mary poppins"" to life.",18,ds1180,129,min
s1181,movie,science fair,"cristina costantini, darren foster","anjali chadha, ryan folz, harsha paladugu, abraham riedel-mishaan, kashfia rahman, ivo zell",united states,2019-11-12,2018,pg,91 min,"documentary, family",nine high school students compete at the international science and engineering fair.,24,ds1181,91,min
